start_iso,latency_ms,status_code,error,bytes
2025-11-11T13:06:20.0726227-05:00,183.790,200,,9895
2025-11-11T13:06:20.0816373-05:00,194.001,200,,9895
2025-11-11T13:06:20.0907865-05:00,189.295,200,,9895
2025-11-11T13:06:20.0638477-05:00,234.479,200,,9895
2025-11-11T13:06:20.1090958-05:00,221.001,200,,9895
2025-11-11T13:06:20.0995451-05:00,230.552,200,,9895
2025-11-11T13:06:20.1179345-05:00,228.346,200,,9895
2025-11-11T13:06:20.1632082-05:00,191.089,200,,9895
2025-11-11T13:06:20.1269718-05:00,227.325,200,,9895
2025-11-11T13:06:20.1908168-05:00,174.401,200,,9895
2025-11-11T13:06:20.1362315-05:00,246.724,200,,9895
2025-11-11T13:06:20.154121-05:00,229.296,200,,9895
2025-11-11T13:06:20.1449717-05:00,258.347,200,,9895
2025-11-11T13:06:20.1722267-05:00,231.092,200,,9895
2025-11-11T13:06:20.2089545-05:00,201.874,200,,9895
2025-11-11T13:06:20.1998229-05:00,218.025,200,,9895
2025-11-11T13:06:20.181766-05:00,243.454,200,,9895
2025-11-11T13:06:20.2906143-05:00,155.626,200,,9895
2025-11-11T13:06:20.3180869-05:00,137.821,200,,9895
2025-11-11T13:06:20.218021-05:00,256.002,200,,9895
2025-11-11T13:06:20.2358822-05:00,244.346,200,,9895
2025-11-11T13:06:20.2634599-05:00,222.405,200,,9895
2025-11-11T13:06:20.2723902-05:00,221.116,200,,9895
2025-11-11T13:06:20.3000704-05:00,194.007,200,,9895
2025-11-11T13:06:20.4088293-05:00,93.467,200,,9895
2025-11-11T13:06:20.3085791-05:00,196.399,200,,9895
2025-11-11T13:06:20.2815951-05:00,229.570,200,,9895
2025-11-11T13:06:20.3268957-05:00,184.270,200,,9895
2025-11-11T13:06:20.3452491-05:00,190.062,200,,9895
2025-11-11T13:06:20.3361155-05:00,204.752,200,,9895
2025-11-11T13:06:20.4542583-05:00,94.296,200,,9895
2025-11-11T13:06:20.463482-05:00,85.072,200,,9895
2025-11-11T13:06:20.2450584-05:00,303.496,200,,9895
2025-11-11T13:06:20.3542974-05:00,203.650,200,,9895
2025-11-11T13:06:20.2540275-05:00,303.920,200,,9895
2025-11-11T13:06:20.381273-05:00,179.724,200,,9895
2025-11-11T13:06:20.2271595-05:00,334.779,200,,9895
2025-11-11T13:06:20.4178486-05:00,152.276,200,,9895
2025-11-11T13:06:20.3904321-05:00,179.692,200,,9895
2025-11-11T13:06:20.3722539-05:00,200.893,200,,9895
2025-11-11T13:06:20.4272746-05:00,157.958,200,,9895
2025-11-11T13:06:20.49962-05:00,93.838,200,,9895
2025-11-11T13:06:20.3635912-05:00,233.644,200,,9895
2025-11-11T13:06:20.4450756-05:00,154.023,200,,9895
2025-11-11T13:06:20.5176761-05:00,90.950,200,,9895
2025-11-11T13:06:20.3999528-05:00,208.674,200,,9895
2025-11-11T13:06:20.5363348-05:00,89.245,200,,9895
2025-11-11T13:06:20.4723037-05:00,160.168,200,,9895
2025-11-11T13:06:20.4908806-05:00,148.611,200,,9895
2025-11-11T13:06:20.481744-05:00,160.323,200,,9895
2025-11-11T13:06:20.508777-05:00,133.290,200,,9895
2025-11-11T13:06:20.5540927-05:00,93.075,200,,9895
2025-11-11T13:06:20.5270383-05:00,129.336,200,,9895
2025-11-11T13:06:20.5450308-05:00,116.851,200,,9895
2025-11-11T13:06:20.5634531-05:00,99.934,200,,9895
2025-11-11T13:06:20.5726417-05:00,99.814,200,,9895
2025-11-11T13:06:20.5909474-05:00,88.581,200,,9895
2025-11-11T13:06:20.5817211-05:00,103.696,200,,9895
2025-11-11T13:06:20.5996415-05:00,99.243,200,,9895
2025-11-11T13:06:20.4359168-05:00,277.226,200,,9895
2025-11-11T13:06:20.6086269-05:00,105.855,200,,9895
2025-11-11T13:06:20.6270897-05:00,92.415,200,,9895
2025-11-11T13:06:20.617669-05:00,101.835,200,,9895
2025-11-11T13:06:20.6359829-05:00,89.255,200,,9895
2025-11-11T13:06:20.6455757-05:00,87.545,200,,9895
2025-11-11T13:06:20.6543065-05:00,88.483,200,,9895
2025-11-11T13:06:20.6724565-05:00,92.636,200,,9895
2025-11-11T13:06:20.6633876-05:00,110.284,200,,9895
2025-11-11T13:06:20.681544-05:00,92.127,200,,9895
2025-11-11T13:06:20.6999001-05:00,86.412,200,,9895
2025-11-11T13:06:20.6904296-05:00,101.791,200,,9895
2025-11-11T13:06:20.7089192-05:00,100.138,200,,9895
2025-11-11T13:06:20.7361419-05:00,79.766,200,,9895
2025-11-11T13:06:20.7270221-05:00,94.057,200,,9895
2025-11-11T13:06:20.7179948-05:00,103.600,200,,9895
2025-11-11T13:06:20.7453106-05:00,91.735,200,,9895
2025-11-11T13:06:20.7635477-05:00,85.957,200,,9895
2025-11-11T13:06:20.7544151-05:00,107.320,200,,9895
2025-11-11T13:06:20.7726861-05:00,96.428,200,,9895
2025-11-11T13:06:20.7816866-05:00,92.473,200,,9895
2025-11-11T13:06:20.790467-05:00,83.693,200,,9895
2025-11-11T13:06:20.8179735-05:00,89.586,200,,9895
2025-11-11T13:06:20.7997338-05:00,113.762,200,,9895
2025-11-11T13:06:20.8090575-05:00,104.439,200,,9895
2025-11-11T13:06:20.8360537-05:00,84.741,200,,9895
2025-11-11T13:06:20.8452274-05:00,86.959,200,,9895
2025-11-11T13:06:20.8273066-05:00,111.106,200,,9895
2025-11-11T13:06:20.8540404-05:00,93.252,200,,9895
2025-11-11T13:06:20.8726456-05:00,92.298,200,,9895
2025-11-11T13:06:20.8632438-05:00,106.972,200,,9895
2025-11-11T13:06:20.8818596-05:00,93.688,200,,9895
2025-11-11T13:06:20.8905432-05:00,92.218,200,,9895
2025-11-11T13:06:20.8994719-05:00,88.808,200,,9895
2025-11-11T13:06:20.9088092-05:00,88.886,200,,9895
2025-11-11T13:06:20.9268242-05:00,93.659,200,,9895
2025-11-11T13:06:20.935937-05:00,88.227,200,,9895
2025-11-11T13:06:20.9177965-05:00,106.368,200,,9895
2025-11-11T13:06:20.9541868-05:00,88.112,200,,9895
2025-11-11T13:06:20.9449322-05:00,105.379,200,,9895
2025-11-11T13:06:20.9633394-05:00,103.657,200,,9895
2025-11-11T13:06:20.9815633-05:00,91.924,200,,9895
2025-11-11T13:06:20.9723912-05:00,101.096,200,,9895
2025-11-11T13:06:20.9908267-05:00,89.485,200,,9895
2025-11-11T13:06:20.9997157-05:00,85.917,200,,9895
2025-11-11T13:06:21.0088604-05:00,88.219,200,,9895
2025-11-11T13:06:21.0180422-05:00,92.467,200,,9895
2025-11-11T13:06:21.0359962-05:00,86.695,200,,9895
2025-11-11T13:06:21.0453265-05:00,85.077,200,,9895
2025-11-11T13:06:21.0272256-05:00,109.825,200,,9895
2025-11-11T13:06:21.0634954-05:00,88.369,200,,9895
2025-11-11T13:06:21.054508-05:00,105.909,200,,9895
2025-11-11T13:06:21.081348-05:00,91.531,200,,9895
2025-11-11T13:06:21.0725412-05:00,109.776,200,,9895
2025-11-11T13:06:21.0906594-05:00,96.287,200,,9895
2025-11-11T13:06:21.09954-05:00,87.406,200,,9895
2025-11-11T13:06:21.1180257-05:00,91.014,200,,9895
2025-11-11T13:06:21.1089728-05:00,108.794,200,,9895
2025-11-11T13:06:21.1268305-05:00,91.493,200,,9895
2025-11-11T13:06:21.1364191-05:00,91.119,200,,9895
2025-11-11T13:06:21.1544231-05:00,88.831,200,,9895
2025-11-11T13:06:21.1452395-05:00,111.406,200,,9895
2025-11-11T13:06:21.1728798-05:00,93.753,200,,9895
2025-11-11T13:06:21.1637932-05:00,111.146,200,,9895
2025-11-11T13:06:21.1819587-05:00,92.980,200,,9895
2025-11-11T13:06:21.1905426-05:00,95.221,200,,9895
2025-11-11T13:06:21.1997114-05:00,96.497,200,,9895
2025-11-11T13:06:21.2090404-05:00,98.266,200,,9895
2025-11-11T13:06:21.2268266-05:00,94.112,200,,9895
2025-11-11T13:06:21.2177677-05:00,111.121,200,,9895
2025-11-11T13:06:21.2364178-05:00,92.471,200,,9895
2025-11-11T13:06:21.2453371-05:00,93.375,200,,9895
2025-11-11T13:06:21.254265-05:00,99.856,200,,9895
2025-11-11T13:06:21.2723232-05:00,92.032,200,,9895
2025-11-11T13:06:21.2631749-05:00,109.219,200,,9895
2025-11-11T13:06:21.2815552-05:00,90.839,200,,9895
2025-11-11T13:06:21.2907974-05:00,92.281,200,,9895
2025-11-11T13:06:21.2996298-05:00,94.738,200,,9895
2025-11-11T13:06:21.3089464-05:00,96.706,200,,9895
2025-11-11T13:06:21.3271992-05:00,92.931,200,,9895
2025-11-11T13:06:21.3360664-05:00,94.146,200,,9895
2025-11-11T13:06:21.3177727-05:00,112.440,200,,9895
2025-11-11T13:06:21.3451634-05:00,96.381,200,,9895
2025-11-11T13:06:21.3541214-05:00,104.534,200,,9895
2025-11-11T13:06:21.3723944-05:00,95.785,200,,9895
2025-11-11T13:06:21.3632598-05:00,104.920,200,,9895
2025-11-11T13:06:21.3813431-05:00,96.407,200,,9895
2025-11-11T13:06:21.3908471-05:00,91.140,200,,9895
2025-11-11T13:06:21.3995672-05:00,91.816,200,,9895
2025-11-11T13:06:21.40889-05:00,96.098,200,,9895
2025-11-11T13:06:21.4271505-05:00,92.511,200,,9895
2025-11-11T13:06:21.4180341-05:00,112.645,200,,9895
2025-11-11T13:06:21.4362336-05:00,103.730,200,,9895
2025-11-11T13:06:21.4455618-05:00,94.402,200,,9895
2025-11-11T13:06:21.4542223-05:00,96.101,200,,9895
2025-11-11T13:06:21.4636923-05:00,105.486,200,,9895
2025-11-11T13:06:21.4819873-05:00,95.886,200,,9895
2025-11-11T13:06:21.472754-05:00,105.119,200,,9895
2025-11-11T13:06:21.4907899-05:00,98.357,200,,9895
2025-11-11T13:06:21.4998098-05:00,89.337,200,,9895
2025-11-11T13:06:21.5090204-05:00,93.817,200,,9895
2025-11-11T13:06:21.5181754-05:00,94.768,200,,9895
2025-11-11T13:06:21.5270661-05:00,85.878,200,,9895
2025-11-11T13:06:21.5452161-05:00,89.639,200,,9895
2025-11-11T13:06:21.5543479-05:00,91.113,200,,9895
2025-11-11T13:06:21.5360759-05:00,109.385,200,,9895
2025-11-11T13:06:21.5634796-05:00,108.189,200,,9895
2025-11-11T13:06:21.572437-05:00,109.393,200,,9895
2025-11-11T13:06:21.5906549-05:00,91.176,200,,9895
