start_iso,latency_ms,status_code,error,bytes
2025-11-11T13:25:53.030637-05:00,498.612,200,,31145
2025-11-11T13:25:53.0391985-05:00,507.705,200,,31145
2025-11-11T13:25:53.0266076-05:00,542.801,200,,31145
2025-11-11T13:25:53.0493745-05:00,520.034,200,,31145
2025-11-11T13:25:53.0366449-05:00,545.297,200,,31145
2025-11-11T13:25:53.0224392-05:00,630.263,200,,31145
2025-11-11T13:25:53.0548528-05:00,608.026,200,,31145
2025-11-11T13:25:53.0522681-05:00,630.251,200,,31145
2025-11-11T13:25:53.074231-05:00,608.288,200,,31145
2025-11-11T13:25:53.0681892-05:00,614.329,200,,31145
2025-11-11T13:25:53.0837636-05:00,609.065,200,,31145
2025-11-11T13:25:53.0701963-05:00,622.632,200,,31145
2025-11-11T13:25:53.0891673-05:00,627.258,200,,31145
2025-11-11T13:25:53.0772387-05:00,639.694,200,,31145
2025-11-11T13:25:53.1783785-05:00,554.443,200,,31145
2025-11-11T13:25:53.0644725-05:00,690.802,200,,31145
2025-11-11T13:25:53.0435671-05:00,735.248,200,,31145
2025-11-11T13:25:53.0231902-05:00,777.560,200,,31145
2025-11-11T13:25:53.186511-05:00,647.366,200,,31145
2025-11-11T13:25:53.1899133-05:00,643.964,200,,31145
2025-11-11T13:25:53.0801338-05:00,753.743,200,,31145
2025-11-11T13:25:53.1806971-05:00,654.188,200,,31145
2025-11-11T13:25:53.2177659-05:00,620.140,200,,31145
2025-11-11T13:25:53.1828199-05:00,655.086,200,,31145
2025-11-11T13:25:53.2139868-05:00,639.021,200,,31145
2025-11-11T13:25:53.0611185-05:00,800.508,200,,31145
2025-11-11T13:25:53.2389776-05:00,653.159,200,,31145
2025-11-11T13:25:53.2206073-05:00,678.410,200,,31145
2025-11-11T13:25:53.2424096-05:00,681.158,200,,31145
2025-11-11T13:25:53.2454511-05:00,689.207,200,,31145
2025-11-11T13:25:53.2268694-05:00,720.327,200,,31145
2025-11-11T13:25:53.2297512-05:00,717.446,200,,31145
2025-11-11T13:25:53.0331445-05:00,922.723,200,,31145
2025-11-11T13:25:53.2236694-05:00,745.895,200,,31145
2025-11-11T13:25:53.2332631-05:00,748.096,200,,31145
2025-11-11T13:25:53.2360461-05:00,756.567,200,,31145
2025-11-11T13:25:53.2491745-05:00,754.489,200,,31145
2025-11-11T13:25:53.2677214-05:00,760.782,200,,31145
2025-11-11T13:25:53.1149245-05:00,940.676,200,,31145
2025-11-11T13:25:53.2797813-05:00,787.006,200,,31145
2025-11-11T13:25:53.2615956-05:00,807.232,200,,31145
2025-11-11T13:25:53.2888581-05:00,780.969,200,,31145
2025-11-11T13:25:53.2517592-05:00,820.810,200,,31145
2025-11-11T13:25:53.304567-05:00,786.286,200,,31145
2025-11-11T13:25:53.254688-05:00,842.133,200,,31145
2025-11-11T13:25:53.3080143-05:00,790.323,200,,31145
2025-11-11T13:25:53.3114571-05:00,798.562,200,,31145
2025-11-11T13:25:53.2580314-05:00,851.988,200,,31145
2025-11-11T13:25:53.2701779-05:00,843.352,200,,31145
2025-11-11T13:25:53.313813-05:00,799.717,200,,31145
2025-11-11T13:25:53.3236932-05:00,818.722,200,,31145
2025-11-11T13:25:53.2641452-05:00,895.234,200,,31145
2025-11-11T13:25:53.3204321-05:00,886.448,200,,31145
2025-11-11T13:25:53.4358772-05:00,774.031,200,,31145
2025-11-11T13:25:53.405154-05:00,808.773,200,,31145
2025-11-11T13:25:53.0986607-05:00,1115.266,200,,31145
2025-11-11T13:25:53.3178413-05:00,896.086,200,,31145
2025-11-11T13:25:53.4394036-05:00,796.943,200,,31145
2025-11-11T13:25:53.1550098-05:00,1081.336,200,,31145
2025-11-11T13:25:53.3328594-05:00,903.487,200,,31145
2025-11-11T13:25:53.447576-05:00,808.108,200,,31145
2025-11-11T13:25:53.1017-05:00,1153.984,200,,31145
2025-11-11T13:25:53.3520514-05:00,903.633,200,,31145
2025-11-11T13:25:53.1732333-05:00,1089.578,200,,31145
2025-11-11T13:25:53.4546584-05:00,808.153,200,,31145
2025-11-11T13:25:53.3984587-05:00,867.892,200,,31145
2025-11-11T13:25:53.4431415-05:00,829.461,200,,31145
2025-11-11T13:25:53.4490441-05:00,833.840,200,,31145
2025-11-11T13:25:53.046606-05:00,1259.813,200,,31145
2025-11-11T13:25:53.465206-05:00,847.770,200,,31145
2025-11-11T13:25:53.6527025-05:00,660.273,200,,31145
2025-11-11T13:25:53.4540029-05:00,894.506,200,,31145
2025-11-11T13:25:53.4609372-05:00,900.517,200,,31145
2025-11-11T13:25:53.4714096-05:00,944.542,200,,31145
2025-11-11T13:25:53.1959209-05:00,1254.100,200,,31145
2025-11-11T13:25:53.7328217-05:00,717.997,200,,31145
2025-11-11T13:25:53.692829-05:00,757.990,200,,31145
2025-11-11T13:25:53.2013911-05:00,1263.700,200,,31145
2025-11-11T13:25:53.4578145-05:00,1025.569,200,,31145
2025-11-11T13:25:53.139762-05:00,1358.641,200,,31145
2025-11-11T13:25:53.8338774-05:00,683.710,200,,31145
2025-11-11T13:25:53.837906-05:00,697.616,200,,31145
2025-11-11T13:25:54.0688278-05:00,468.514,200,,31145
2025-11-11T13:25:53.9695648-05:00,585.527,200,,31145
2025-11-11T13:25:53.8338774-05:00,722.222,200,,31145
2025-11-11T13:25:53.2083626-05:00,1359.527,200,,31145
2025-11-11T13:25:53.1987356-05:00,1369.659,200,,31145
2025-11-11T13:25:54.0698274-05:00,498.567,200,,31145
2025-11-11T13:25:53.2782414-05:00,1303.749,200,,31145
2025-11-11T13:25:53.6628797-05:00,919.111,200,,31145
2025-11-11T13:25:53.2737435-05:00,1342.007,200,,31145
2025-11-11T13:25:53.2838003-05:00,1331.950,200,,31145
2025-11-11T13:25:53.0923916-05:00,1529.735,200,,31145
2025-11-11T13:25:53.467364-05:00,1154.763,200,,31145
2025-11-11T13:25:54.1593795-05:00,463.748,200,,31145
2025-11-11T13:25:54.2068804-05:00,422.225,200,,31145
2025-11-11T13:25:54.1135302-05:00,515.575,200,,31145
2025-11-11T13:25:54.2139273-05:00,456.887,200,,31145
2025-11-11T13:25:53.1923759-05:00,1478.961,200,,31145
2025-11-11T13:25:54.2099086-05:00,479.424,200,,31145
2025-11-11T13:25:53.345605-05:00,1359.167,200,,31145
2025-11-11T13:25:53.3397721-05:00,1366.008,200,,31145
2025-11-11T13:25:53.6825191-05:00,1026.828,200,,31145
2025-11-11T13:25:54.1424152-05:00,585.035,200,,31145
2025-11-11T13:25:53.837906-05:00,889.544,200,,31145
2025-11-11T13:25:53.7169332-05:00,1026.492,200,,31145
2025-11-11T13:25:53.3674286-05:00,1375.996,200,,31145
2025-11-11T13:25:54.2363466-05:00,524.166,200,,31145
2025-11-11T13:25:54.2556845-05:00,504.828,200,,31145
2025-11-11T13:25:53.8338774-05:00,927.637,200,,31145
2025-11-11T13:25:53.692829-05:00,1086.157,200,,31145
2025-11-11T13:25:53.3645581-05:00,1419.518,200,,31145
2025-11-11T13:25:54.2663514-05:00,525.555,200,,31145
2025-11-11T13:25:53.6825191-05:00,1109.387,200,,31145
2025-11-11T13:25:54.2139273-05:00,577.979,200,,31145
2025-11-11T13:25:53.7788153-05:00,1013.091,200,,31145
2025-11-11T13:25:53.4276816-05:00,1367.512,200,,31145
2025-11-11T13:25:54.2363466-05:00,563.723,200,,31145
2025-11-11T13:25:53.0589975-05:00,1744.532,200,,31145
2025-11-11T13:25:53.4327898-05:00,1375.439,200,,31145
2025-11-11T13:25:54.2556845-05:00,556.694,200,,31145
2025-11-11T13:25:53.4302118-05:00,1384.674,200,,31145
2025-11-11T13:25:53.6825191-05:00,1132.367,200,,31145
2025-11-11T13:25:54.1135302-05:00,703.833,200,,31145
2025-11-11T13:25:54.3129763-05:00,505.260,200,,31145
2025-11-11T13:25:54.272603-05:00,571.360,200,,31145
2025-11-11T13:25:53.7164253-05:00,1136.316,200,,31145
2025-11-11T13:25:53.7552745-05:00,1098.100,200,,31145
2025-11-11T13:25:54.4500216-05:00,403.353,200,,31145
2025-11-11T13:25:54.4508191-05:00,402.556,200,,31145
2025-11-11T13:25:53.8348857-05:00,1018.489,200,,31145
2025-11-11T13:25:53.4240097-05:00,1435.662,200,,31145
2025-11-11T13:25:53.5292495-05:00,1330.423,200,,31145
2025-11-11T13:25:53.581942-05:00,1291.007,200,,31145
2025-11-11T13:25:54.2628119-05:00,616.052,200,,31145
2025-11-11T13:25:54.2828845-05:00,595.980,200,,31145
2025-11-11T13:25:54.2556845-05:00,623.180,200,,31145
2025-11-11T13:25:54.5175879-05:00,361.276,200,,31145
2025-11-11T13:25:54.3129763-05:00,585.871,200,,31145
2025-11-11T13:25:54.4159522-05:00,484.443,200,,31145
2025-11-11T13:25:54.2628119-05:00,637.583,200,,31145
2025-11-11T13:25:54.6713369-05:00,239.673,200,,31145
2025-11-11T13:25:54.6708148-05:00,250.735,200,,31145
2025-11-11T13:25:54.6157511-05:00,306.804,200,,31145
2025-11-11T13:25:54.3614551-05:00,575.084,200,,31145
2025-11-11T13:25:54.6893329-05:00,247.206,200,,31145
2025-11-11T13:25:53.8007506-05:00,1151.887,200,,31145
2025-11-11T13:25:54.7057801-05:00,246.857,200,,31145
2025-11-11T13:25:54.7047722-05:00,255.524,200,,31145
2025-11-11T13:25:54.7274509-05:00,241.051,200,,31145
2025-11-11T13:25:53.4960286-05:00,1476.549,200,,31145
