start_iso,latency_ms,status_code,error,bytes
2025-11-27T21:17:02.189691-05:00,604.745,200,,27326
2025-11-27T21:17:02.1772144-05:00,706.606,200,,27326
2025-11-27T21:17:02.2039378-05:00,684.058,200,,27326
2025-11-27T21:17:02.1798002-05:00,761.650,200,,27326
2025-11-27T21:17:02.201169-05:00,777.761,200,,27326
2025-11-27T21:17:02.1653527-05:00,813.574,200,,27326
2025-11-27T21:17:02.317933-05:00,796.859,200,,27326
2025-11-27T21:17:02.3323553-05:00,967.689,200,,27326
2025-11-27T21:17:02.3416516-05:00,958.393,200,,27326
2025-11-27T21:17:02.2249097-05:00,1075.657,200,,27326
2025-11-27T21:17:02.217992-05:00,1091.165,200,,27326
2025-11-27T21:17:02.1866964-05:00,1124.493,200,,27326
2025-11-27T21:17:02.2775359-05:00,1091.390,200,,27326
2025-11-27T21:17:02.2370854-05:00,1150.782,200,,27326
2025-11-27T21:17:02.3442014-05:00,1056.108,200,,27326
2025-11-27T21:17:02.3347217-05:00,1090.668,200,,27326
2025-11-27T21:17:02.2534193-05:00,1171.962,200,,27326
2025-11-27T21:17:02.2105642-05:00,1217.407,200,,27326
2025-11-27T21:17:02.3010978-05:00,1170.781,200,,27326
2025-11-27T21:17:02.2944223-05:00,1190.840,200,,27326
2025-11-27T21:17:02.2274331-05:00,1267.395,200,,27326
2025-11-27T21:17:02.2488597-05:00,1248.244,200,,27326
2025-11-27T21:17:02.3060141-05:00,1245.320,200,,27326
2025-11-27T21:17:02.3156028-05:00,1243.017,200,,27326
2025-11-27T21:17:02.2729132-05:00,1316.782,200,,27326
2025-11-27T21:17:02.3395808-05:00,1277.086,200,,27326
2025-11-27T21:17:02.3368399-05:00,1281.350,200,,27326
2025-11-27T21:17:02.2895702-05:00,1340.982,200,,27326
2025-11-27T21:17:02.3274792-05:00,1323.030,200,,27326
2025-11-27T21:17:02.2439162-05:00,1444.482,200,,27326
2025-11-27T21:17:02.3679023-05:00,1343.617,200,,27326
2025-11-27T21:17:02.3297-05:00,1401.328,200,,27326
2025-11-27T21:17:02.3655597-05:00,1380.326,200,,27326
2025-11-27T21:17:02.322701-05:00,1436.641,200,,27326
2025-11-27T21:17:02.3795694-05:00,1477.132,200,,27326
2025-11-27T21:17:02.1630884-05:00,1702.985,200,,27326
2025-11-27T21:17:02.1751498-05:00,1755.676,200,,27326
2025-11-27T21:17:02.3752883-05:00,1556.063,200,,27326
2025-11-27T21:17:02.5391479-05:00,1424.946,200,,27326
2025-11-27T21:17:02.2130062-05:00,1767.624,200,,27326
2025-11-27T21:17:02.3869117-05:00,1603.449,200,,27326
2025-11-27T21:17:02.3942764-05:00,1622.423,200,,27326
2025-11-27T21:17:02.5417703-05:00,1503.805,200,,27326
2025-11-27T21:17:02.1844461-05:00,1881.558,200,,27326
2025-11-27T21:17:02.1919354-05:00,1877.645,200,,27326
2025-11-27T21:17:02.1679474-05:00,1901.631,200,,27326
2025-11-27T21:17:02.2988055-05:00,1781.334,200,,27326
2025-11-27T21:17:02.3512931-05:00,1744.872,200,,27326
2025-11-27T21:17:02.4105672-05:00,1697.066,200,,27326
2025-11-27T21:17:02.3962694-05:00,1711.362,200,,27326
2025-11-27T21:17:02.3463255-05:00,1788.240,200,,27326
2025-11-27T21:17:02.8838924-05:00,1315.765,200,,27326
2025-11-27T21:17:02.6533858-05:00,1550.015,200,,27326
2025-11-27T21:17:02.5583936-05:00,1651.482,200,,27326
2025-11-27T21:17:02.3629425-05:00,1871.706,200,,27326
2025-11-27T21:17:02.2232037-05:00,2017.658,200,,27326
2025-11-27T21:17:02.1823871-05:00,2058.470,200,,27326
2025-11-27T21:17:02.1704932-05:00,2070.363,200,,27326
2025-11-27T21:17:02.2966394-05:00,1957.110,200,,27326
2025-11-27T21:17:02.4154045-05:00,1874.383,200,,27326
2025-11-27T21:17:02.3490043-05:00,1940.776,200,,27326
2025-11-27T21:17:02.4180995-05:00,1881.824,200,,27326
2025-11-27T21:17:02.2156871-05:00,2148.747,200,,27326
2025-11-27T21:17:02.1940584-05:00,2181.307,200,,27326
2025-11-27T21:17:02.97901-05:00,1401.599,200,,27326
2025-11-27T21:17:02.6415385-05:00,1748.438,200,,27326
2025-11-27T21:17:02.4561535-05:00,1949.669,200,,27326
2025-11-27T21:17:02.3533318-05:00,2065.614,200,,27326
2025-11-27T21:17:02.4534702-05:00,1967.868,200,,27326
2025-11-27T21:17:02.6512326-05:00,1794.103,200,,27326
2025-11-27T21:17:02.1987205-05:00,2272.671,200,,27326
2025-11-27T21:17:02.3727417-05:00,2111.692,200,,27326
2025-11-27T21:17:02.3700741-05:00,2118.616,200,,27326
2025-11-27T21:17:02.3607937-05:00,2150.013,200,,27326
2025-11-27T21:17:02.3557748-05:00,2155.569,200,,27326
2025-11-27T21:17:02.636766-05:00,1929.808,200,,27326
2025-11-27T21:17:02.6605708-05:00,1941.158,200,,27326
2025-11-27T21:17:02.5776285-05:00,2036.759,200,,27326
2025-11-27T21:17:02.510938-05:00,2106.049,200,,27326
2025-11-27T21:17:02.3846896-05:00,2241.849,200,,27326
2025-11-27T21:17:02.5438701-05:00,2139.876,200,,27326
2025-11-27T21:17:02.5464688-05:00,2148.089,200,,27326
2025-11-27T21:17:03.3001429-05:00,1399.318,200,,27326
2025-11-27T21:17:02.6563072-05:00,2043.596,200,,27326
2025-11-27T21:17:03.4972312-05:00,1207.529,200,,27326
2025-11-27T21:17:03.9315095-05:00,773.801,200,,27326
2025-11-27T21:17:02.3915187-05:00,2314.645,200,,27326
2025-11-27T21:17:02.6446393-05:00,2075.997,200,,27326
2025-11-27T21:17:02.3819204-05:00,2339.765,200,,27326
2025-11-27T21:17:02.537106-05:00,2221.999,200,,27326
2025-11-27T21:17:02.584873-05:00,2174.742,200,,27326
2025-11-27T21:17:02.444265-05:00,2324.932,200,,27326
2025-11-27T21:17:02.5036083-05:00,2295.874,200,,27326
2025-11-27T21:17:02.5345581-05:00,2264.927,200,,27326
2025-11-27T21:17:02.4512397-05:00,2348.237,200,,27326
2025-11-27T21:17:02.4486982-05:00,2350.778,200,,27326
2025-11-27T21:17:04.0697719-05:00,736.373,200,,27326
2025-11-27T21:17:04.107806-05:00,711.806,200,,27326
2025-11-27T21:17:02.7944983-05:00,2024.980,200,,27326
2025-11-27T21:17:02.5320171-05:00,2287.435,200,,27326
2025-11-27T21:17:02.8880654-05:00,1939.705,200,,27326
2025-11-27T21:17:02.4582783-05:00,2396.558,200,,27326
2025-11-27T21:17:02.5062467-05:00,2352.309,200,,27326
2025-11-27T21:17:02.251129-05:00,2607.401,200,,27326
2025-11-27T21:17:02.2632047-05:00,2628.535,200,,27326
2025-11-27T21:17:02.2347296-05:00,2657.007,200,,27326
2025-11-27T21:17:02.2299815-05:00,2661.755,200,,27326
2025-11-27T21:17:02.2321638-05:00,2659.573,200,,27326
2025-11-27T21:17:02.2414818-05:00,2651.768,200,,27326
2025-11-27T21:17:02.2583878-05:00,2634.864,200,,27326
2025-11-27T21:17:03.8568524-05:00,1053.211,200,,27326
2025-11-27T21:17:03.9310051-05:00,983.190,200,,27326
2025-11-27T21:17:04.107806-05:00,808.479,200,,27326
2025-11-27T21:17:02.6631856-05:00,2272.132,200,,27326
2025-11-27T21:17:04.2100441-05:00,735.732,200,,27326
2025-11-27T21:17:02.5129596-05:00,2432.644,200,,27326
2025-11-27T21:17:04.3646529-05:00,582.800,200,,27326
2025-11-27T21:17:02.2466627-05:00,2740.331,200,,27326
2025-11-27T21:17:02.3581632-05:00,2640.771,200,,27326
2025-11-27T21:17:02.4894154-05:00,2522.167,200,,27326
2025-11-27T21:17:02.6083659-05:00,2403.229,200,,27326
2025-11-27T21:17:04.2410674-05:00,771.207,200,,27326
2025-11-27T21:17:04.7219235-05:00,290.400,200,,27326
2025-11-27T21:17:04.7063996-05:00,338.660,200,,27326
2025-11-27T21:17:02.6680472-05:00,2381.814,200,,27326
