start_iso,latency_ms,status_code,error,bytes
2025-09-27T19:39:46.2453686-05:00,177.911,404,,40
2025-09-27T19:39:46.3455056-05:00,156.789,404,,40
2025-09-27T19:39:46.2952157-05:00,210.952,404,,40
2025-09-27T19:39:46.3951702-05:00,132.225,404,,40
2025-09-27T19:39:46.445308-05:00,139.988,404,,40
2025-09-27T19:39:46.4950433-05:00,92.424,404,,40
2025-09-27T19:39:46.5449916-05:00,79.099,404,,40
2025-09-27T19:39:46.5951576-05:00,79.397,404,,40
2025-09-27T19:39:46.6452732-05:00,82.850,404,,40
2025-09-27T19:39:46.6955646-05:00,78.533,404,,40
2025-09-27T19:39:46.7451219-05:00,77.315,404,,40
2025-09-27T19:39:46.7953361-05:00,80.561,404,,40
2025-09-27T19:39:46.845164-05:00,76.694,404,,40
2025-09-27T19:39:46.8951503-05:00,83.126,404,,40
2025-09-27T19:39:46.9450181-05:00,82.429,404,,40
2025-09-27T19:39:46.9956408-05:00,82.528,404,,40
2025-09-27T19:39:47.0451462-05:00,77.955,404,,40
2025-09-27T19:39:47.095515-05:00,81.477,404,,40
2025-09-27T19:39:47.1450358-05:00,78.278,404,,40
2025-09-27T19:39:47.1957358-05:00,104.028,404,,40
2025-09-27T19:39:47.2451641-05:00,81.568,404,,40
2025-09-27T19:39:47.2950268-05:00,135.911,404,,40
2025-09-27T19:39:47.345037-05:00,102.463,404,,40
2025-09-27T19:39:47.3950818-05:00,117.317,404,,40
2025-09-27T19:39:47.4453598-05:00,83.564,404,,40
2025-09-27T19:39:47.4952879-05:00,115.065,404,,40
2025-09-27T19:39:47.545299-05:00,100.170,404,,40
2025-09-27T19:39:47.5955533-05:00,106.848,404,,40
2025-09-27T19:39:47.6454693-05:00,77.539,404,,40
2025-09-27T19:39:47.695288-05:00,79.132,404,,40
2025-09-27T19:39:47.7453496-05:00,86.926,404,,40
2025-09-27T19:39:47.7950837-05:00,76.180,404,,40
2025-09-27T19:39:47.8450317-05:00,81.301,404,,40
2025-09-27T19:39:47.8948769-05:00,107.554,404,,40
2025-09-27T19:39:47.9450729-05:00,85.913,404,,40
2025-09-27T19:39:47.9952112-05:00,89.521,404,,40
2025-09-27T19:39:48.0456064-05:00,83.403,404,,40
2025-09-27T19:39:48.0951715-05:00,82.970,404,,40
2025-09-27T19:39:48.1453725-05:00,80.340,404,,40
2025-09-27T19:39:48.1952938-05:00,87.757,404,,40
2025-09-27T19:39:48.2453036-05:00,87.461,404,,40
2025-09-27T19:39:48.2951559-05:00,87.406,404,,40
2025-09-27T19:39:48.3451245-05:00,78.923,404,,40
2025-09-27T19:39:48.3952818-05:00,84.206,404,,40
2025-09-27T19:39:48.4451385-05:00,79.400,404,,40
2025-09-27T19:39:48.49554-05:00,82.485,404,,40
2025-09-27T19:39:48.5453332-05:00,78.984,404,,40
2025-09-27T19:39:48.5953853-05:00,84.325,404,,40
2025-09-27T19:39:48.6456697-05:00,83.410,404,,40
