start_iso,latency_ms,status_code,error,bytes
2025-09-27T19:38:45.2231761-05:00,191.081,200,,192
2025-09-27T19:38:45.2727413-05:00,195.526,200,,192
2025-09-27T19:38:45.3730003-05:00,132.947,200,,192
2025-09-27T19:38:45.3229379-05:00,183.009,200,,192
2025-09-27T19:38:45.4229892-05:00,134.526,200,,192
2025-09-27T19:38:45.4726186-05:00,90.767,200,,192
2025-09-27T19:38:45.5227933-05:00,79.523,200,,192
2025-09-27T19:38:45.5724489-05:00,104.797,200,,192
2025-09-27T19:38:45.6227249-05:00,84.396,200,,192
2025-09-27T19:38:45.6725827-05:00,79.591,200,,192
2025-09-27T19:38:45.7225755-05:00,81.785,200,,192
2025-09-27T19:38:45.7731013-05:00,79.567,200,,192
2025-09-27T19:38:45.8224767-05:00,85.609,200,,192
2025-09-27T19:38:45.872863-05:00,84.082,200,,192
2025-09-27T19:38:45.9228967-05:00,95.953,200,,192
2025-09-27T19:38:45.9732998-05:00,80.724,200,,192
2025-09-27T19:38:46.0226387-05:00,79.374,200,,192
2025-09-27T19:38:46.072796-05:00,110.191,200,,192
2025-09-27T19:38:46.1224589-05:00,80.262,200,,192
2025-09-27T19:38:46.1726484-05:00,85.000,200,,192
2025-09-27T19:38:46.2225107-05:00,81.738,200,,192
2025-09-27T19:38:46.2728613-05:00,82.131,200,,192
2025-09-27T19:38:46.3225859-05:00,80.302,200,,192
2025-09-27T19:38:46.3729938-05:00,84.843,200,,192
2025-09-27T19:38:46.4225705-05:00,81.126,200,,192
2025-09-27T19:38:46.4725597-05:00,86.306,200,,192
2025-09-27T19:38:46.5228531-05:00,85.210,200,,192
2025-09-27T19:38:46.5728435-05:00,82.534,200,,192
2025-09-27T19:38:46.6230793-05:00,79.629,200,,192
2025-09-27T19:38:46.673075-05:00,80.085,200,,192
2025-09-27T19:38:46.7224748-05:00,84.635,200,,192
2025-09-27T19:38:46.7729101-05:00,81.514,200,,192
2025-09-27T19:38:46.8228724-05:00,81.499,200,,192
2025-09-27T19:38:46.8730934-05:00,78.645,200,,192
2025-09-27T19:38:46.9227523-05:00,80.527,200,,192
2025-09-27T19:38:46.9731706-05:00,79.660,200,,192
2025-09-27T19:38:47.0227949-05:00,84.572,200,,192
2025-09-27T19:38:47.0731404-05:00,81.562,200,,192
2025-09-27T19:38:47.1229133-05:00,83.205,200,,192
2025-09-27T19:38:47.1727611-05:00,81.281,200,,192
2025-09-27T19:38:47.222903-05:00,79.962,200,,192
2025-09-27T19:38:47.2726008-05:00,119.694,200,,192
2025-09-27T19:38:47.3227995-05:00,78.726,200,,192
2025-09-27T19:38:47.3726097-05:00,98.350,200,,192
2025-09-27T19:38:47.4241075-05:00,83.521,200,,192
2025-09-27T19:38:47.4726474-05:00,79.569,200,,192
2025-09-27T19:38:47.5230993-05:00,80.825,200,,192
2025-09-27T19:38:47.5728215-05:00,84.164,200,,192
2025-09-27T19:38:47.6231496-05:00,80.170,200,,192
2025-09-27T19:38:47.6727579-05:00,85.261,200,,192
2025-09-27T19:38:47.7229125-05:00,78.435,200,,192
2025-09-27T19:38:47.7725258-05:00,86.074,200,,192
2025-09-27T19:38:47.822665-05:00,79.949,200,,192
2025-09-27T19:38:47.8728789-05:00,80.998,200,,192
2025-09-27T19:38:47.9230449-05:00,82.486,200,,192
2025-09-27T19:38:47.9724892-05:00,85.752,200,,192
2025-09-27T19:38:48.0227606-05:00,84.109,200,,192
2025-09-27T19:38:48.0725157-05:00,120.311,200,,192
2025-09-27T19:38:48.1228036-05:00,80.533,200,,192
2025-09-27T19:38:48.1726067-05:00,109.495,200,,192
2025-09-27T19:38:48.2229792-05:00,85.272,200,,192
2025-09-27T19:38:48.2728324-05:00,84.535,200,,192
2025-09-27T19:38:48.3229604-05:00,79.978,200,,192
2025-09-27T19:38:48.3727623-05:00,85.455,200,,192
2025-09-27T19:38:48.4224125-05:00,83.099,200,,192
2025-09-27T19:38:48.4727911-05:00,84.668,200,,192
2025-09-27T19:38:48.5225429-05:00,79.669,200,,192
2025-09-27T19:38:48.5725924-05:00,82.631,200,,192
2025-09-27T19:38:48.6224654-05:00,85.446,200,,192
2025-09-27T19:38:48.6730223-05:00,85.674,200,,192
2025-09-27T19:38:48.7228525-05:00,81.149,200,,192
2025-09-27T19:38:48.7726039-05:00,80.456,200,,192
2025-09-27T19:38:48.8228227-05:00,80.827,200,,192
2025-09-27T19:38:48.8729127-05:00,79.539,200,,192
2025-09-27T19:38:48.923238-05:00,78.367,200,,192
2025-09-27T19:38:48.9732889-05:00,80.666,200,,192
